# log(lambda) = a*log(R)^3 + b*log(R)^2 + c*log(R) + d. This is the V2 table including the additional columns Mhe_TAMS and R_TAMS
#M/Msun   Z/Zsun   Mhe_TAMS/Msun   R_TAMS/Rsun   R12/Rsun   R23/Rsun   Rmax/Rsun	a1 b1 c1 d1 a2 b2 c2 d2 a3 b3 c3 d3
47.5	1.0	19.46	350.064	2.07e+03	2.36e+03	2.36e+03	0.4762382	-3.6012503	8.0480851	-6.7968813	-3.9092110	34.2247450	-97.5238301	87.2743878	0.0000000	0.0000000	0.0000000	0.0000000	
47.5	0.4	20.61	114.502	1.74e+03	2.03e+03	2.5e+03	0.2270954	-1.7328434	3.4935420	-2.8518808	29.0264407	-285.0736453	932.8889650	-1019.2094908	75.9815854	-755.4222406	2503.2716143	-2766.8001610	
47.5	0.2	21.08	58.1237	1.81e+03	2.04e+03	2.04e+03	0.1035720	-0.7880242	1.1059209	-0.7700374	-657.3760747	6463.6079997	-21184.4464571	23142.1597882	0.0000000	0.0000000	0.0000000	0.0000000	
47.5	0.1	21.47	41.0771	1.79e+03	2.2e+03	2.2e+03	0.1467104	-1.2540909	2.5421065	-2.0582161	4970.0812331	-49325.5821852	163177.2133739	-179940.0719843	0.0000000	0.0000000	0.0000000	0.0000000	
47.5	0.04	21.12	24.7512	1.76e+03	1.77e+03	1.78e+03	0.1604953	-1.2000263	2.0373302	-1.3474225	93.3503592	-206.6349655	-1597.8194904	4169.1748221	-1158.0922185	-946.9954147	42910.6165863	-89703.3884481	
47.5	0.01	20.97	22.7546	1.66e+03	1.73e+03	1.73e+03	0.0770793	-0.5818917	0.7057769	-0.4557385	20.5478065	-76.9955481	-141.5182405	566.3939246	24.5982903	-278.6036274	1057.6757693	-1340.2961532	
50	1.0	20.69	247.59	2.2e+03	2.24e+03	2.24e+03	0.2942414	-2.1147751	4.0274156	-3.1974420	-17.7296776	196.7662141	-721.0304587	871.4513507	0.0000000	0.0000000	0.0000000	0.0000000	
50	0.4	21.97	150.48	1.82e+03	2.02e+03	2.58e+03	0.1179752	-0.8185703	0.9645350	-0.5748689	18.4186591	-182.4338316	601.9065360	-663.5403166	141.3372991	-1418.4922823	4745.1737507	-5292.9748292	
50	0.2	22.54	65.56	1.86e+03	2.18e+03	2.18e+03	0.1216513	-0.9241556	1.4356685	-1.0390087	-511.1426544	5059.7801912	-16695.1159770	18359.8634185	0.0000000	0.0000000	0.0000000	0.0000000	
50	0.1	22.73	38.0299	1.83e+03	2.27e+03	2.27e+03	0.2218519	-1.7635935	3.6425970	-2.8042128	5525.5376872	-54773.5271404	181000.7848850	-199390.8384523	0.0000000	0.0000000	0.0000000	0.0000000	
